uid	iids
26	2258,5529,12022,356,8325,14347,29,181,637,934,1342,1889,2051,3797,3824,4899,5992,7073,8047,9336,9720,12018,14504,15902,19595,8152,475,833,1369,1601,1675,1997,2406,5156,7198,8068,8598,11092,17040,2694,12989,677,5097,5117,5847,16824,19432,10274,14588,18097,16305,951,8994,102,651,9713,9691,10354,10354,12593,12642,15696,16969,5370,2229,4357,5453,5636,6082,6256,7305,12112,17296,18487,18533,19122,19775,8342,16831,17935,6888,8059,19590,137,231,1608,5144,5754,6303,7936,8038,8302,8582,9942,9942,11612,13479,14990,15237,16241,16286,16654,16682,16787,16985,17081,17142,17544,17849,17858,18940,18998,19269,19359,19659,19689,19766,6007,7174,10485,11646,13415,18117,18433,18810,4,574,1083,1499,2206,2758,3085,3231,3537,4995,6790,9217,9832,9901,10098,9832,9901,10098,11394,11545,19604,19704
27	2565,719,3005,5221,1923,5127,4373,3894,4642,3195,3416,4144,2585,2406,2151,5480,1907,4901,4876,5222,5640,1730,5817,4840,3537,3906,4642,1905,4936,5720,3231,3102,4944,6243,5893,4841,3417,11822,3868,11861,6524,12578,6409,2974,6625,5848,3000,6507,5480,6610,3870,6807,338,1609,4378,7050,4965,9832,9832,11394,11422,3888,2980,4876,4983,20020,6500,6619,6721,1957,5480,6723,7050,7308,16325,7126,7271,7318,7466,7050,7215,5013,6933,7466,3894,4993,174,7601,5042,7612,2443,6008,3900,6902,6825,7184,7767,7687,7576,7825,7685,8266,4915,5848,8257,8241,8363,6387,8461,3881,8403,8128,7681,4903,8729,8046,4372,5389,8983,8397,9099,4943,4927,5069,8947,5080,4931,9275,9278,8097,9370,9418,5988,9425,9390,9256,212,3114,19507,5023,9674,762,247,9256,5063,2533,5058,5060,9701,9344,9785,5054,1398,5517,248,2547,5639,7126,170,9403,10053,10053,4052,4893,647,632,6598,7475,10422,10422,5073,10437,10437,7269,1092,10816,10816,8889,4892,11074,1065,3006,10057,10057,11262,11214,10842,10842,3867,3871,3296,5106,10936,720,9832,9832,11394,11575,11373,5177,10919,11656,6131,11499,12106,9412,1426,10048,10048,1130,7864,11229,11625,11627,9367,6505,11481,12253,11974,1159,7733,12248,11557,12249,12624,2998,3179,10308,10308,1902,9446,20164,11112,20382,9660,12027,3119,10149,10149,11023,7427,12462,3823,1657,11487,12209,3784,2234,14527,797,17172,13311,14092,15493,223,2617,2407,16161,5021,13221,14682,16253,12281,18527,12986,16620,6602,13002,11623,13079,13970,7740,946,1005,7087,3926,10474,10474,12512,8227,9937,9937,12366,12916,19274,13234,15935,12897,13238,4,920,3859,5182,6786,9799,9194,13164,955,7926,8092,11489,13365,13949,5826,14180,15074,13772,13856,13922,13638,14380,9543,11626,11633,13214,19462,5026,5955,7113,9604,10221,10221,12198,13209,13218,13357,13780,13905,14604,14696,1407,13287,14659,6873,9795,13767,13974,6044,15157,15248,113,7358,7383,11757,14860,19499,7341,7839,14790,3861,7693,3666,4289,8445,13932,14823,8667,14318,14326,14466,3524,4453,4473,5662,9288,14910,17212,1334,9139,9661,3808,16814,16896,3798,11083,14672,15174,15780,16532,18882,12445,2616,3567,17572,7463,15080,15869,17079,17234,17291,17532,7643,16559,17632,17667,15841,17741,17878,11484,11513,18437,19056,19060,19148,1375,17220,17776,18250,19627,6321,17550,17804,18259,18402,18486,1241,7409,15104,18916,19077,6884,6884,4899,8047,11491,19974,13954,19543,18221,18219,14131,20018,19840,14317,18763,6416,5036,20287,20412,20418,20349,7206,20260,20474,16892,20463,18880,20511
28	13691,14055,16071,16722,1416,1909,1092,3012,9312,10163,10165,10163,10165,12066,12267,5030,9314,13899,2947,3935,3963,5023,5023,7082,7962,8849,9276,9563,12281,12756,13768,13767,13961,14380,14696,14780,17667,17874,1105,5078,12081,15841,17403,17776,1388,1844,2004,2452,9197,11007,18521,246,494,618,623,635,697,895,1799,4335,5235,8055,9975,9975,231,775,9763,15729,18647,669,1943,12176,4,93,220,679,822,1470,1499,3566,4211,5182,5895,11265,12110,13828,14775,14934,15322,102,252,1051,4336,4995,16321,16504,20224,1300,2125,3316,4615,5787,6572,13435,13436,13437,13923,14338,14381,15429,16586,17032,17378,20517,1285,14347,1569,5166,7948,8552,8883,10247,10247,17866,19781,18846,8883,15350,17379,112,1154,3019,3282,3854,4437,7582,9078,9356,9960,10616,9960,10616,11237,12112,12647,14951,18756,19114,19873,20041,695,1279,1601,1659,1808,3041,3824,8068,8754,11757,13780,16492,17836,18138,19289,19396,19499,2006,20484,12614,18515,18516,18517,18519,18522,18523,20365,3446,6461,3247,2848,3098,4206,9423,9816,9816,13878,16169,19990,8857,20656,20669,18017,19296,2426,10613,10613,891,54,284,552,631,633,733,1951,2827,9696,11594,13969,14241,14360,14613,16161,17308,17331,9518,13305,15793,18132,4427,722,7865,189,262,20159,8040,17215,19305,17495,16954,7647,13040,19674,12889
29	158,1261,5055,15526,1771,15947,16161,15679,752,16623,16987,4357,2885,113,2169,18848,669,12176,6729,3871,644,1837,3945,44,17327,1285,16620,16958,15832,16607,11422,17652,3009,14810,913,3381,15689,785,1470,2823,13929,650,10842,10842,15157,1247,1592,7387,666,2546,9136,3868,40,2133,272,13386,3305,2673,19729,1315,12616,1840,17966,2707,869,1223,3965,1046,1474,212,12647,12115,814,11177,670,9816,9816,2184,698,4181,2617,2732,10134,10134,645,4615,2378,29,6884,4899,6884,8047,16206,14626,899,4427,5483,10790,10790,14482,15152,18142,1742,17287,352,20514,1826,10981,13687,13929,176,15259,10422,10422,279,15127,4965,15350,5136,3118,19499,873,2908,9794,13826,3861,7463,14299,14803,15150,14805,18402,11112,15935,20382,6799,14948,15168,1476,13559,367,3931,15669,1609,13839,3114,19507,11173,951,3006,216,18656,1905,2683,18436,12301,8059,14052,11545,195,8368,2430,1407,4,13948,12028,1121,15660,870,4313,13478,19107,14546,719,1343,14814,11080,16234,2724,1790,11731,18916,8754,3081,3449,215,3717,19316,19466,8095,604,19342,19412,11003,865,19190,19543,19259,4404,15350,2827,5656,19259,1928,1951,1799,1952,1155,4286,19698,695,19745,961,7331,989,3045,19723,18882,1108,2258,1041,637,800,1775,3214,740,2369,19873,2274,835,2140,18814,1050,3994,316,19592,17869,4920,3316,20195,19960,20286,3251,16413,3174,4307,15869,3345,4567,19840,6366,11902,239,19366,12777,556,526,3536,4128,550,19056,19060,19148,19704,3894,19693,1808,1526,2381,1672,2195,3961,2839,3925,19011,16205,2597,4241,1146,1602,2210,1012,93,20003,6452,19240,266,4801,2949,170,19231,12251,20255,13788,633,20155,1599,6294,6776,663,4910,1245,3044,923,6766,2443,1045,1090,3798,11919,5080,5073,13164,1375,17890,14206,10009,3177,5225,677,10920,10875,10875,18660,4291,13426,19064,13984,1054,17805,13795,13828
30	16302,3382,849,13340,12730,14250,7967,8073,14544,1572,2718,8033,14391,16058,10349,10349,13927,16558,15557,12043,1761,6160,17909,110,1348,14398,9618,8086,6946,3367,9086,9746,10584,10584,12276,3657,10095,10095,6273,12768,886,22,16660,11250,17543,14170,14399,15427,3224,3788,16477,10078,10078,5459,7880,12561,11906,8492,9001,18955,17280,4,8479,18446,6594,1499,11146,18826,15347,1925,9768,11255,12850,18529,11623,11963,6091,5101,14796,6889,13499,5482,9383,5093,8214,8080,11350,15123,14804,19216,13422,18864,8876,12229,7281,7525,4995,20224,18576,12599,13707,12443,10256,10256,3745,9960,9960,14788,19310,14801,10407,10407,16351,12563,17544,10274,8275,7649,12600,4380,16149,6782,165
31	4995,14382,20224,7528,13493,798,4926,11168,12717,14555,14674,12474,14657,9660,11237,12388,14934,9790,669,11165,11663,12176,9299,3642,4155,9697,13938,6752,9452,1241,4211,12110,2817,9348,9348,176,799,9765,14386,2213,2852,3075,5264,3648,8618,15720,767,5069,11114,758,2397,6693,5182,13528,14021,951,11103,1164,2128,2843,4944,10981,2181,3870,2915,2346,8388,147,10017,10017,41,14460,12221,16492,20518,1003,7453,6997,17124,7645,7986,14651,17021,4,9763,11265,15083,16702,3544,7112,15328,13,797,18277,18421,18717,18592,18659,18910,18935,19206,2773,9790,5002,11663,3533,172,655,19893,15503,17306,18759,19989,19739
32	552,2881,5084,1547,2637,6431,312,564,151,344,12550,2780,10145,10145,4916,11756,19975,1449,5115,3192,4495,4374,2817,667,5037,13077,162,1005,4279,92,946,7087,3860,5042,4915,196,262,1716,1104,8320,2814,854,1930,4368,3231,3435,3535,2850,819,4204,376,4325,511,13984,6239,7230,10546,10832,10546,10832,6563,723,4819,1761,6160,11558,212,242,544,3183,1557,1479,6480,2177,762,16206,5464,82,994,6655,1499,9599,10667,10667,5653,11250,912,5878,14788,14032,15168,525,13932,312,1423,267,2211,4286,9975,9975,4147,4943,3348,16133,306,4172,7381,2022,2347,3924,7283,247,16177,16342,2949,2233,491,1075,17032,571,9746,15158,1982,4,2616,1719,16127,9397,10008,10008,153,7514,1647,2457,11069,4305,958,352,264,4311,4967,11056,6438,19397,2559,2203,14231,4918,1661,11564,17381,4198,3115,18665,5536,3019,4849,17186,10919,14663,2707,491,2265,4297,4936,634,6747,6602,9442,200,9822,9822,248,18409,19902,10820,10820,252,1497,2021,6913
33	2160,4656,703,4253,13326,9599,10667,10667,1500,7964,7882,396,248,15024,247,4995,20224,13362,12764,11022,10618,10618,4374,5112,3091,6078,3860,5063,11579,5305,12550,2881,2400,1661,1449,4899,8047,14795,6084,6563,11253,12657,526,15957,1414,2994,7381,6700,19,15935,11112,20382,8989,16055,5037,667,3435,11422,1499,1923,5182,4,2817,7528,4211,698,4181,1982,264,6602,9224,13974,3868,4311,511,196,4967,11056,344,14231,4918,4427,4888,167,2758,3115,571,1516,1902,17186,13174,6869,12134,17815,14663,4073,4366,4851,200,9822,9822,3937,4863,19663,20235,19003,317,2203,212,1046,1307,16206,1420,4819,576,2265,4297,9442,93,9763,290,869,4238,7255,650,113,1732,183,5612,8094,651,19886,7302,3746,230,288,9044,13914,2222,2044,6687,669,12176,2377,2347,3328,15350,2350,1483,1909,239,2256,6250,4775,144,1178,3338,5519,4710,14819,15895,1526,10029,5365,3894,5820,18660,864,55,12708,9479,34,3706,1045,1090,1638,13698
34	5246,3678,8036,8926,4683,4693,5920,8203,7444,6170,10337,6101,3733,3475,11610,7045,10350,10350,12105,4678,5507,5682,719,8872,10337,10341,10341,1361,20563,3053,3295,6100,7671,4344,1982,13506,13807,13968,4495,14376,6246,14376,8708,12425,4688,15441,5240,4,16517,17915,19283
35	5968,4238,8008,3791,4799,6092,6897,8163,6906,7666,5733,1428,543,138,1985,3231,9497,7825,3113,7568,100,8067,3167,357,4160,8127,10270,10270,8773,9001,5102,7363,5480,42,1069,1253,8241,10595,10595,9395,5464,6736,146,11226,3804,6775,7503,6836,5081,19615,7716,7416,2099,2538,5653,2372,1600,1705,763,1363,3555,1640,1357,7971,494,5143,6438,19397,747,8339,9406,297,934,1873,6310,6513,1662,1010,740,7339,4450,8908,8418,242,518,2586,11710,649,8426,10605,10605,5166,7948,12001,5084,1683,8229,2382,7597,8626,4691,6056,8380,901,1934,9342,11948,2044,2222,5820,7824,2331,5028,8458,5015,1610,8190,11730,8714,6799,3926,1055,9851,9851,9074,6189,3871,2337,9765,2309,10054,10054,8783,3014,130,11600,3930,4259,11581,316,3081,8752,1940,7744,8064,4982,7642,4427,9499,4626,5743,2707,7283,12246,9676,9327,10208,10208,4833,1085,233,8030,2914,1130,968,8091,1774,10182,10182,1087,11560,9780,840,8056,8381,1056,8017,12138,7199,12591,8663,5398,216,5133,11565,12129,1538,11198,3331,2940,2571,12692,10756,10757,10756,10757,5026,4291,11086,8485,3894,6999,14718,10113,10113,5245,3341,3656,5182,9901,9901,19604,7272,13044,12100,4069,5625,14461,18058,15116,1737,6620,2985,11975,2488,9488,4288,12678,298,1955,6457,9274,1801,2287,4320,4543,10695,10695,8769,9446,11112,14826,17239,7090,12252
36	156,9045,3114,19507,9661,9921,9921,9785,170,10474,10474,10564,10564,752,5995,10347,10851,10347,10851,10967,11130,3006,10024,10024,11373,8588,6825,11540,3817,11706,11422,11660,11753,11656,11285,173,9242,11444,12079,11625,11627,12317,3798,12521,835,12586,12589,5122,12445,12055,12341,12269,12966,3858,1873,12986,1862,1407,13014,11623,7098,13243,1905,13247,13276,13277,13246,1875,13494,13698,720,3872,9298,13761,3859,13847,13826,13998,3104,10623,10623,14201,14289,719,14390,14368,13638,14604,14522,14523,11633,4,5182,9901,9901,19604,15034,1375,1747,11621,13773,15353,15398,11421,15475,6714,4920,15660,3798,2547,4645,15321,15613,174,15743,15570,14493,3861,15869,3868,14823,1741,2442,6531,2400,5484,16050,176,11008,16309,15194,16581,17339,16614,16527,16623,16445,15818,16710,11158,16896,13948,172,6935,16966,17248,17165,17284,5547,16784,17527,17691,17240,6279,16559,17795,17944,17804,17709,18402,18616,2414,7605,18718,19077,19281,19404,19515,19504
37	10708,10708,14389,10698,10698,12693,11117,4,925,1251,1609,1905,2673,4289,5162,5182,5578,6633,6655,6913,6914,7729,7735,8014,8015,8266,8282,8563,8613,8944,8946,9671,9785,10360,10360,11556,11656,12048,12049,20308,11784,11649,10493,10493,8635,10119,10119,10845,10845,11119,12747,13583,13057,14200,13419,14380,13427,8875,14928,8875,8482,16007,17192,17496,12769,13120,14953,16856,13121,2762,6499,19109,17639,18856,18857,12267
38	170,4232,262,7438,453,11880,11941,2092,9569,1447,3260,893,1012,3552,5737,6907,7737,3970,8076,1798,4740,4427,7221,7744,5076,8860,2336,11206,11138,4173,367,15669,6953,7768,2608,4767,12666,13253,1499,4,3648,1127,2495,441,2524,12986,7534,8402,465,2502,741,12680,4399,702,1244,220,8157,918,1737,8671,252,300,12815,12946,3098,13029,11563,2908,12510,5217,29,2200,7073,1513,8371,6589,1245,13679,6445,881,2019,999,11604,5871,8673,11559,816,13857,2090,7776,13621,1279,11416,6468,12556,3604,5585,1040,2622,3030,3205,399,17396,5574,1574,11755,5410
39	4366,4863,19663,20235,1933,6561,4206,6513,525,6668,232,3611,1051,4356,4863,19663,20235,6572,4851,1307,10820,10820,6926,6274,196,523,6075,645,11,3902,35,4347,4972,5017,962,6970,3563,3815,5461,4844,6199,7147,673,4979,212,3712,4893,2140,1547,7211,2725,6908,1222,3480,1455,1013,4702,5844,5846,7297,7300,438,2326,7807,4737,1889,8104,7559,3917,5103,4454,7131,8726,5036,180,5750,5133,1060,829,3511,4651,4238,5982,1973,5005,1962,7568,4307,9309,2096,398,6146,618,2226,4282,5235,193,5759,8884,6154,92,9079,3792,8992,4418,4,1730,9685,9755,9291,5838,7078,10304,10304,10184,10605,10184,10605,10921,11214,11423,10877,10877,9989,9989,12684,6887
40	3412,3662,3387,3003,3524,3468,2399,4497,1806,2439,1316,5182,920,113,1957,5701,294,4905,3028,3197,6196,9791,4272,5449,6752,2344,6809,6771,6684,6936,4999,5979,7269,6968,7027,7115,7050,7067,11021,5685,7229,4573,7269,7271,7318,7339,7103,5042,7373,5092,7554,7467,7723,174,3119,7692,7691,8054,8981,1713,1923,4,7864,7825,7926,7956,7957,8192,8063,8056,3870,5103,8361,8142,8227,11621,3881,8376,9111,5081,19615,5107,5086,9791,10069,10069,7427,9750,9747,5743,11308,11486,5182,11588,8376,14311,15552,17215,13886,18910,18935,13084,104,19338,20079,9037,20447,18254,11288
41	3687,139,2249,3938,3926,298,517,3130,3387,6149,2512,4272,807,4277,1547,1457,2935,3387,4233,1942,3549,623,1726,3387,3387,449,758,5653,2196,964,3387,4286,344,1649,2325,5621,3158,3350,201,2637,1453,2008,3630,618,5235,2400,4726,3203,700,3806,700,3806,1545,2527,4795,700,3806,1912,2938,1497,543,635,765,1331,2513,3098,3329,3824,2645,4004,245,245,1409,3159,556,1049,1383,4163,1640,4353,65,359,1433,1756,4200,4397,4498,3738,4663,3300,3814,4612,4849,2461,797,1265,1931,2591,325,4366,17940,829,492,5267,2935,4813,1404,2374,5359,2393,4272,2291,1596,5443,859,2141,1880,6009,11621,3563,3970,4385,4403,10027,10027,20476,554,2839,3925,5413,4399,695,3412,5373,41,943,5456,4809,4812,859,1656,195,4840,2125,3081,344,2514,4876,5480,1808,3040,3251,4751,344,594,4903,3179,1930,976,3780,1128,2372,1178,1833,585,4901,5463,5582,5587,5685,3791,4799,5205,5716,4666,3278,2626,4283,4284,4666,11645,3575,3661,677,4362,1992,4905,5350,5332,1746,5610,7341,1526,3304,457,5686,2127,4027,1612,4884,1457,3550,3435,4030,5863,4331,4512,5534,5942,2040,2596,3564,4277,356,5644,4900,1050,3994,4843,4893,4598,820,4361,987,356,2461,4243,5848,1302,3585,5524,4880,5267,3701,4069,4856,5133,1952,2365,5729,4908,3818,5645,6183,2197,5674,5955,2229,4939,5528,4855,5880,5622,5626,5743,286,5397,5672,4919,3311,3326,5733,253,4727,5499,98,2308,516,6045,2051,4832,4942,6366,11902,6120,5459,2598,5010,6353,4892,1180,6201,6614,5959,6018,5466,4269,6107,5980,6884,6884,2896,6072,3842,338,2406,3119,1083,338,4897,6196,940,286,2527,5396,5996,1241,5962,4,5182,4877,6429,4936,2169,4932,6188,2157,5974,1292,2157,4926,3098,155,4863,765,11861,4002,5389,5517,5826,6044,1188,2407,6266,1735,4941,2670,598,6308,3828,6526,4773,5356,1517,3052,6321,6347,3856,6017,6345,3851,4303,4870,2538,6504,540,6332,968,4958,5005,5491,6253,16326,6301,6404,4959,6315,6141,6382,6410,6291,6249,1811,4918,4963,6328,5319,4185,700,2146,3806,6304,700,700,3806,3806,6250,4775,2688,3870,96,5000,8071,526,2956,4929,6625,8500,3699,1449,4933,5806,4960,953,5929,1449,3058,6427,4599,5506,3836,5854,6673,6675,6700,640,6776,4629,4704,2661,4033,1799,6388,4599,4931,5181,6235,1799,5199,962,510,6456,6403,6705,5948,4875,6618,9975,9975,4943,6563,290,120,5466,6904,4927,6640,5372,5466,643,1258,1810,3400,252,5466,3266,4252,6668,6970,3816,4511,6936,6743,2935,6092,6897,4918,60,5466,4621,6210,6354,6710,6481,6707,6494,733,3477,6709,11594,6148,3632,1005,2666,5727,739,4946,946,4935,7087,893,102,1982,4998,236,4953,3611,4724,4874,146,6687,6619,3841,704,1613,6881,6803,3028,3197,157,6850,3550,6892,6907,10820,10820,2229,6891,310,7115,4026,3739,5749,6944,5212,4966,6898,6906,5348,4370,6835,5609,797,6791,7008,2237,7006,574,4972,2622,352,2513,5957,6981,61,962,3252,3439,4970,7123,5998,3470,193,2365,7198,6988,6959,3444,6228,155,7023,3888,5662,7104,1756,5796,5974,7154,5974,7175,1541,7190,2372,5463,5974,7207,6000,5974,7192,5707,5974,2461,5420,5974,4983,5974,20020,5974,6889,7180,344,5881,5792,1449,2956,5974,7237,7272,6307,7241,7147,5974,1449,700,3806,3860,5338,5536,4979,2793,4591,4948,7302,4932,7391,5042,7363,7243,7310,7431,5023,7306,7383,7261,3268,5022,1449,4931,5974,6919,6908,7318,4554,6684,2461,4503,5168,5552,3701,6199,4553,2712,7417,6450,10953,7512,3125,7448,6022,7463,7486,6414,4881,1285,7593,7548,4993,7606,953,5013,7559,7425,7426,7621,3945,7625,7106,7569,7589,5033,7565,1104,1449,6002,7706,8097,2962,7105,7106,7528,5463,3387,7491,5821,7415,1610,7687,7873,4995,5749,6293,6981,11000,93,700,1610,3806,5182,540,7167,7663,7751,3125,731,7890,6879,7880,4832,5104,7896,4612,4272,2748,477,3564,7051,5015,7967,6993,353,8016,4943,5042,8981,2504,7906,7794,4994,7919,8008,363,6250,8981,5802,8013,1799,8108,8029,167,8093,8091,7686,3687,7398,5025,4870,7822,6551,7993,3339,5733,5032,7061,3364,8205,5015,8199,11797,5015,5781,8195,7880,8065,61,7524,8187,7829,7525,3855,5032,719,8144,3881,8229,8325,7334,8312,8163,8272,8005,8024,1801,4320,8314,8186,6495,4973,7463,4947,8339,8394,7357,8209,375,5033,8372,8182,5629,8387,8252,8355,5029,8422,8446,5036,8776,5081,19615,5040,5102,5069,5064,8445,9029,9078,9028,9025,9027,9023,8916,9100,8173,5051,5093,8920,5063,9208,10690,10690,9200,9138,5925,6119,9264,5080,5076,9179,6012,9027,9337,5054,9237,2558,9258,9375,6541,3417,8745,9316,9794,9213,9624,9124,20205,8905,9477,5107,7717,9119,4444,9584,9625,9221,9704,9612,9719,5083,5325,9808,9808,10045,10045,9767,5098,10053,10053,10093,10093,10195,10195,5067,9547,10343,10343,10370,10370,9121,5071,10276,10276,10653,10653,752,10524,10524,11472,10886,10886,11111,11300,11389,11181,12850,12208,12943,12919,12916,13022,12907,13029,12852
42	4331,4303,2484,4296,1439,3910,4702,4773,3841,4375,4795,5188,92,1446,1889,5195,5309,1449,37,767,5222,1902,4,2940,1575,2809,2417,9786,5365,4835,1976,6147,4370,239,4849,2443,644,5392,1526,5555,272,13386,2549,2418,2332,5880,4729,6382,2846,6250,4775,3888,4970,7123,7115,5051,3928,4579,5107,3648
43	3683,134,3666,4248,2160,3662,3691,3695,4274,393,3693,4293,3759,3730,3712,3740,3725,157,3793,3671,3717,3746,4133,3706,139,2725,3081,3782,4220,227,4483,3795,3784,4298,3838,242,177,3828,317,3917,4206,3791,4799,3570,4501,3815,4300,3820,3851,3843,3847,4335,8055,4306,10820,10820,4560,4598,1272,4307,4289,93,5182,16206,4,293,4304,4331,332,4323,4621,4614,4327,166,1178,4414,2397,4305,4648,4333,4516,4726,4337,4329,4716,4296,4715,511,4427,212,4348,4774,671,4500,624,4402,4317,4376,4325,3874,5133,4347,4358,4343,4324,4349,4385,4403,10027,10027,20476,4319,4345,4363,92,4381,4387,5222,4362,4212,4365,4835,4911,5367,1575,4831,5462,5413,4832,5437,5456,4368,5373,5392,5481,4491,5463,5509,5546,4836,4366,5524,5534,5518
44	7318,8241,7482,10458,10458,12195,11464,13383,14432,12076,10372,10372,11368,14727,13534,13334,4541,2671,4776,5217,8058,7102,2609,2987,2987,3000,7050,7825,8005,8772,8957,10308,10308,11945,12147,12413,13000,13826,14570,14752,15478,15797,16259,16923,18687,18814,19010,2762,3770,15031,383,751,1155,2296,2987,13629,5571,9550,14,642,646,844,1089,6610,7292,7878,8084,8498,15,5243,6134,2347,2377,2987,2987,3039,4486,4786,11466,13535,8011,12398,12454,13659,14053,14381,14611,14886,15037,16919,17845,17940,17940,10225,12104,12192,13409,20659,17840,14150,16767,9209,9523,10003,10003,11707,12159,12783,13630,15342,15344,15968,16183,16228,17720,18016,9672,10360,15340,5166,7948,14883,14885,15746,17913,18255,20047,20342,9318,5265,2219,6499,9385,12222,18632,19226,19810,10462,12770,11370,2897,3122,19144,19227,5175,12074
45	526,3487,3814,526,4615,3169,526,618,4427,5235,5941,526,4379,8548,5262,2291,312,5377,526,882,5408,5375,5448,4865,1498,5429,2381,53,2994,526,526,3376,4374,5452,5445,1285,2656,189,5822,2973,6,242,525,266,962,4715,1697,2959,2448,4626,5988,2796,522,526,526,1819,5958,5843,3006,2673,1564,1720,4902,1982,80,5366,6240,6196,3486,6310,6317,245,2700,2722,2755,2777,2812,4963,2552,6561,6650,4217,6728,3579,1593,6787,3648,4943,4965,6337,6547,6885,6943,6950,3137,5979,1367,6610,7193,7196,7147,2088,3056,174,7614,1486,7600,3860,7786,623,1163,8172,8228,7269,7864,8227,8332,8385,8410,8579,4921,8774,2955,3061,10100,10100,11193,9175,16984,5396,17032,1083,16704,17098,8041,9956,9956,17663,18112,18272,18689,1766,13819,9523,18624,139,2825,3416,4144,19273
